iter	Passed	Remaining
407	4810	6980
408	4820	6965
409	4830	6951
410	4839	6935
411	4853	6926
412	4864	6913
413	4873	6898
414	4883	6884
415	4893	6870
416	4903	6856
417	4914	6842
418	4923	6827
419	4933	6813
420	4944	6799
421	4954	6785
422	4963	6770
423	4973	6756
424	4983	6742
425	4994	6729
426	5003	6714
427	5014	6701
428	5023	6686
429	5033	6671
430	5044	6659
431	5053	6643
432	5064	6631
433	5073	6617
434	5083	6602
435	5093	6589
436	5103	6574
437	5113	6561
438	5124	6548
439	5133	6533
440	5144	6520
441	5153	6506
442	5163	6492
443	5174	6479
444	5183	6464
445	5193	6451
446	5203	6436
447	5213	6423
448	5223	6410
449	5233	6396
450	5244	6383
451	5254	6370
452	5263	6355
453	5274	6342
454	5283	6328
455	5293	6314
456	5302	6300
457	5312	6287
458	5322	6273
459	5332	6259
460	5343	6247
461	5352	6233
462	5362	6219
463	5373	6207
464	5383	6193
465	5393	6180
466	5402	6166
467	5413	6153
468	5423	6140
469	5433	6127
470	5443	6114
471	5455	6102
472	5465	6089
473	5475	6076
474	5486	6064
475	5495	6049
476	5505	6036
477	5516	6023
478	5525	6009
479	5535	5996
480	5544	5982
481	5554	5969
482	5564	5956
483	5573	5942
484	5584	5929
485	5593	5915
486	5602	5902
487	5613	5889
488	5623	5876
489	5633	5863
490	5642	5849
491	5652	5836
492	5663	5824
493	5672	5810
494	5683	5798
495	5692	5784
496	5702	5771
497	5714	5760
498	5723	5746
499	5733	5733
500	5743	5720
501	5753	5707
502	5763	5694
503	5772	5680
504	5783	5668
505	5792	5655
506	5802	5642
507	5813	5630
508	5823	5617
509	5833	5604
510	5843	5591
511	5853	5578
512	5863	5566
513	5872	5552
514	5879	5537
515	5889	5523
516	5898	5510
517	5908	5498
518	5918	5484
519	5928	5472
520	5937	5459
521	5948	5446
522	5958	5434
523	5967	5420
524	5978	5409
525	5988	5396
526	5998	5383
527	6009	5372
528	6018	5359
529	6028	5345
530	6038	5333
531	6048	5320
532	6058	5308
533	6068	5295
534	6078	5283
535	6089	5271
536	6099	5258
537	6110	5247
538	6120	5234
539	6130	5221
540	6140	5210
541	6149	5196
542	6159	5184
543	6169	5171
544	6179	5159
545	6189	5146
546	6199	5134
547	6209	5122
548	6218	5108
549	6229	5096
550	6239	5084
551	6249	5072
552	6259	5059
553	6269	5046
554	6279	5034
555	6289	5022
556	6299	5009
557	6309	4997
558	6319	4985
559	6330	4974
560	6341	4962
561	6353	4951
562	6362	4938
563	6374	4927
564	6383	4914
565	6393	4902
566	6404	4891
567	6414	4878
568	6424	4866
569	6434	4854
570	6444	4841
571	6456	4830
572	6465	4817
573	6475	4806
574	6486	4794
575	6495	4781
576	6506	4770
577	6516	4757
578	6526	4745
579	6537	4733
580	6547	4721
581	6557	4709
582	6567	4697
583	6576	4684
584	6586	4672
585	6599	4662
586	6611	4651
587	6621	4639
588	6632	4627
589	6641	4615
590	6651	4603
591	6660	4590
592	6670	4578
593	6680	4565
594	6691	4554
595	6701	4542
596	6711	4530
597	6720	4517
598	6730	4506
599	6740	4493
600	6750	4481
601	6760	4469
602	6769	4456
603	6779	4444
604	6789	4432
605	6798	4420
606	6808	4408
607	6818	4396
608	6828	4384
609	6838	4372
610	6847	4359
611	6859	4348
612	6867	4335
613	6877	4323
614	6888	4312
615	6897	4299
616	6908	4288
617	6916	4275
618	6927	4263
619	6938	4252
620	6947	4240
621	6958	4228
622	6968	4216
623	6977	4204
624	6988	4193
625	6997	4180
626	7007	4168
627	7016	4156
628	7026	4144
629	7036	4132
630	7046	4120
631	7056	4108
632	7066	4096
633	7075	4084
634	7085	4072
635	7095	4061
636	7105	4048
637	7113	4036
638	7124	4025
639	7134	4013
640	7141	3999
641	7152	3988
642	7161	3976
643	7171	3964
644	7180	3952
645	7191	3940
646	7201	3929
647	7210	3916
648	7221	3905
649	7233	3894
650	7243	3883
651	7254	3871
652	7264	3860
653	7274	3848
654	7285	3837
655	7294	3825
656	7305	3814
657	7316	3802
658	7326	3790
659	7335	3779
660	7345	3767
661	7355	3755
662	7366	3744
663	7375	3732
664	7386	3720
665	7396	3709
666	7406	3697
667	7417	3686
668	7426	3674
669	7436	3662
670	7445	3650
671	7455	3638
672	7465	3627
673	7474	3615
674	7485	3604
675	7495	3592
676	7505	3580
677	7516	3569
678	7525	3557
679	7537	3546
680	7548	3536
681	7557	3523
682	7567	3512
683	7578	3501
684	7587	3489
685	7598	3477
686	7607	3466
687	7618	3454
688	7628	3443
689	7637	3431
690	7648	3420
691	7658	3408
692	7668	3396
693	7678	3385
694	7687	3373
695	7698	3362
696	7709	3351
697	7719	3339
698	7729	3328
699	7739	3316
700	7749	3305
701	7759	3294
702	7768	3282
703	7779	3271
704	7788	3259
705	7798	3247
706	7809	3236
707	7818	3224
708	7828	3213
709	7838	3201
710	7849	3190
711	7859	3178
712	7868	3167
713	7878	3155
714	7888	3144
715	7897	3132
716	7909	3121
717	7917	3109
718	7928	3098
719	7937	3086
720	7947	3075
721	7958	3064
722	7967	3052
723	7978	3041
724	7987	3029
725	7997	3018
726	8007	3007
727	8017	2995
728	8028	2984
729	8039	2973
730	8049	2962
731	8059	2950
732	8069	2939
733	8080	2928
734	8090	2917
735	8100	2905
736	8111	2894
737	8122	2883
738	8131	2872
739	8142	2860
740	8153	2849
741	8162	2838
742	8173	2827
743	8183	2815
744	8193	2804
745	8204	2793
746	8215	2782
747	8225	2771
748	8236	2760
749	8246	2748
750	8257	2737
751	8268	2726
