iter	Logloss
423	0.5758319008
424	0.5758199865
425	0.5757718195
426	0.5757249033
427	0.5756771484
428	0.5756593021
429	0.5756405523
430	0.575588224
431	0.5755486136
432	0.5755059161
433	0.5754642432
434	0.5754064469
435	0.5753532505
436	0.575314935
437	0.575293111
438	0.5752322195
439	0.5751719364
440	0.5751577608
441	0.5750908452
442	0.5750655032
443	0.5750147119
444	0.5749637807
445	0.5749188536
446	0.5748894238
447	0.5748578242
448	0.5748246046
449	0.5747721697
450	0.5747401861
451	0.5747141643
452	0.5746546558
453	0.574629446
454	0.5745780494
455	0.5745520127
456	0.5745160054
457	0.574464608
458	0.5744460191
459	0.5744146057
460	0.5743731605
461	0.5743270602
462	0.5742968944
463	0.5742774288
464	0.5742301417
465	0.5741898266
466	0.574173781
467	0.5741437646
468	0.5741003947
469	0.5740501269
470	0.5740262277
471	0.5739675237
472	0.5739255954
473	0.573893054
474	0.5738296048
475	0.5737868415
476	0.5737407368
477	0.5736888464
478	0.5736539147
479	0.5735958145
480	0.5735685352
481	0.5735433089
482	0.5735016757
483	0.5734685964
484	0.5734364206
485	0.5734239973
486	0.5733749791
487	0.573363419
488	0.573293307
489	0.573244038
490	0.5731838834
491	0.573159848
492	0.57309042
493	0.5730621803
494	0.5730204616
495	0.5729870913
496	0.5729587913
497	0.5729240799
498	0.5728945966
499	0.5728406126
500	0.5728232694
501	0.57278584
502	0.5727031468
503	0.5726421656
504	0.5726238785
505	0.5725891402
506	0.5725471295
507	0.5724817109
508	0.57245139
509	0.5724047442
510	0.572379545
511	0.5723298558
512	0.5723051034
513	0.5722842377
514	0.5722839505
515	0.5722600342
516	0.572218708
517	0.5721772517
518	0.5721509476
519	0.5720991503
520	0.5720477799
521	0.5719993377
522	0.5719602895
523	0.5719277956
524	0.5718626177
525	0.5718199287
526	0.5717618166
527	0.5717135658
528	0.5716679333
529	0.5716559634
530	0.5716178347
531	0.5715995615
532	0.5715196044
533	0.5714781497
534	0.5714380871
535	0.5713982792
536	0.5713412613
537	0.5713142209
538	0.5712938767
539	0.5712686275
540	0.5712288287
541	0.5712010652
542	0.5711832044
543	0.571155096
544	0.5710846177
545	0.5710337161
546	0.5709961093
547	0.5709685464
548	0.570932903
549	0.5708962573
550	0.5708594351
551	0.5708423874
552	0.5708034832
553	0.5707472509
554	0.5706947118
555	0.5706443371
556	0.5705809832
557	0.5705338848
558	0.5705119356
559	0.5704818279
560	0.5704231261
561	0.5703746302
562	0.5703562928
563	0.5702810915
564	0.570251683
565	0.5702115226
566	0.5702057179
567	0.5701843613
568	0.5701701358
569	0.5701314178
570	0.5700809866
571	0.5700312779
572	0.5699551916
573	0.5699115414
574	0.5698937985
575	0.5698369056
576	0.5698007454
577	0.5697437989
578	0.5696989074
579	0.5696518288
580	0.5695981969
581	0.569528288
582	0.5695154892
583	0.5694771396
584	0.5694505759
585	0.569377608
586	0.5693333973
587	0.5692910055
588	0.5692582494
589	0.5692432782
590	0.5691946901
591	0.5691670347
592	0.5691321103
593	0.5690959768
594	0.5690427972
595	0.5689932175
596	0.5689562228
597	0.5689319007
598	0.5688781421
599	0.5688586096
600	0.5688281417
601	0.568802427
602	0.5687385289
603	0.568708047
604	0.5686613402
605	0.5686289605
606	0.5686057848
607	0.5685512371
608	0.5685215261
609	0.5684730003
610	0.5684362231
611	0.5684126369
612	0.5683891846
613	0.5683644028
614	0.5683270739
615	0.5683049164
616	0.568262816
617	0.5682452452
618	0.568202264
619	0.5681721565
620	0.5681524344
621	0.5681411705
622	0.5681153763
623	0.5680603578
624	0.56802683
625	0.567990939
626	0.567943785
627	0.5679225286
628	0.5678963239
629	0.5678618378
630	0.5678335103
631	0.5677905337
632	0.5677642178
633	0.5677401965
634	0.5677141953
635	0.567692807
636	0.5676462238
637	0.5676231938
638	0.5676084092
639	0.5675922708
640	0.5675899413
641	0.5675771323
642	0.567517655
643	0.5674453937
644	0.5674119268
645	0.5673744962
646	0.5673445286
647	0.5673161606
648	0.5672751576
649	0.5672485493
650	0.5671870384
651	0.5671441425
652	0.5671187048
653	0.5670685995
654	0.5670302916
655	0.5669761599
656	0.5669460886
657	0.5668761095
658	0.5668529985
659	0.566810401
660	0.5667826452
661	0.5667589071
662	0.5667275737
663	0.5666784049
664	0.5666459303
665	0.5665920515
666	0.5665702709
667	0.5665121969
668	0.5664658191
669	0.5664472752
670	0.5664116935
671	0.5663948005
672	0.5663344149
673	0.5663000402
674	0.5662569471
675	0.5662051328
676	0.5661839341
677	0.5661527342
678	0.5661058253
679	0.5660606636
680	0.5660227877
681	0.5660152037
682	0.5659900765
683	0.5659720685
684	0.5659332222
685	0.5658900888
686	0.5658299822
687	0.5657861352
688	0.5657472188
689	0.5656974853
690	0.5656596749
691	0.5656116765
692	0.5655925527
693	0.5655427274
694	0.5655090409
695	0.5654314858
696	0.5654088845
697	0.5653646939
698	0.5652918616
699	0.5652504844
700	0.5652135134
701	0.5651887667
702	0.5651516619
703	0.5651212192
704	0.5650816257
705	0.5650536311
706	0.5650232016
707	0.5649996642
708	0.564968688
709	0.5649326886
710	0.5648908935
711	0.5648618877
712	0.5648417298
713	0.5648038924
714	0.564763961
715	0.5647403753
716	0.5646975259
717	0.5646683813
718	0.5646257172
719	0.5646124042
720	0.5645716298
721	0.5645170299
722	0.5644915976
723	0.5644704004
724	0.5644340414
725	0.5644082026
726	0.5643737485
727	0.5643162105
728	0.5642815988
729	0.5642395117
730	0.5642155776
731	0.5642068041
732	0.5641716703
733	0.5641527497
734	0.5641319673
735	0.5640997748
736	0.5640713134
737	0.5640320427
738	0.56397724
739	0.5639038903
740	0.5638625901
741	0.5638407064
742	0.5637978606
743	0.5637825612
744	0.5637533581
745	0.5637200317
746	0.5636699879
747	0.5636367882
748	0.5635722173
749	0.5635154426
750	0.5634889122
751	0.5634745512
752	0.5634412189
753	0.5634253794
754	0.563383133
755	0.5633645563
756	0.5633169219
757	0.5632796748
758	0.5632478855
759	0.5632206134
760	0.5631651897
761	0.5631640126
762	0.5631259526
763	0.5630824942
764	0.5630695018
765	0.5630267983
766	0.5630106545
767	0.5629801953
768	0.562942813
769	0.5629016271
770	0.5628488549
771	0.5628041085
772	0.5627849174
773	0.5627657783
774	0.5627395761
775	0.5627003312
776	0.5626629671
777	0.5626570608
778	0.5626009803
779	0.5625757773
780	0.5625426012
781	0.5624758486
782	0.5624396067
783	0.5623966034
784	0.5623589912
785	0.5623402076
786	0.5622883813
787	0.5622732663
788	0.5622320104
789	0.5622191995
790	0.5621973632
791	0.5621534879
792	0.5620876034
793	0.5620400036
794	0.5619981219
795	0.5619651593
796	0.5619430033
797	0.5619213606
798	0.5618891581
799	0.5618455762
800	0.5618090872
801	0.5617581438
802	0.5617261099
803	0.5617085861
804	0.5616593863
805	0.5616204665
806	0.5615725245
807	0.5615458522
808	0.5615003863
809	0.5614764833
810	0.5614347983
811	0.5613722623
812	0.5613600497
813	0.5613352915
814	0.5612997895
815	0.5612556343
816	0.5612226647
817	0.5612029205
818	0.5611758245
819	0.5611505206
820	0.5611305613
821	0.561125803
822	0.5610807616
823	0.5610551495
824	0.5610451029
825	0.5609920315
826	0.5609546084
827	0.5609215953
828	0.5608842395
829	0.5608265586
830	0.5607838774
831	0.5607424603
832	0.5607261044
833	0.5607111647
834	0.5606780076
835	0.5606595571
836	0.5606494088
837	0.5606292445
838	0.5605833093
839	0.5605326709
840	0.5604884985
841	0.5604674255
842	0.560423273
843	0.5603930391
844	0.5603461646
845	0.5603347758
846	0.5603127905
847	0.5602863121
848	0.560239533
849	0.5602137176
850	0.5601889076
851	0.5601595226
852	0.5601531217
853	0.5601288105
854	0.5600798006
855	0.5600482297
856	0.560002582
857	0.5599630516
858	0.5599465573
859	0.559925552
860	0.5598706883
861	0.5598537267
862	0.5598341521
863	0.5598084717
864	0.5597711451
865	0.5597310949
866	0.5597064584
867	0.5596777898
868	0.559639457
869	0.5595968415
870	0.5595529774
871	0.559519181
872	0.5594868093
873	0.5594448968
874	0.5594304745
875	0.5593816982
876	0.5593718093
877	0.5593529253
878	0.5593397557
879	0.5592988783
880	0.559264347
881	0.5592406064
882	0.5592132424
883	0.5591743669
884	0.5591285326
885	0.5591057447
886	0.559064327
887	0.559036784
888	0.5589989335
889	0.5589688513
890	0.5589156653
891	0.5588660727
892	0.5588494394
893	0.5588373804
894	0.558830867
895	0.5587921576
896	0.5587329846
897	0.5586905118
898	0.5586632246
899	0.5586299784
900	0.5586054234
901	0.558583891
902	0.5585336185
903	0.558510066
904	0.5584906834
905	0.5584392524
906	0.5584232223
907	0.558409523
908	0.55833602
909	0.5583245633
910	0.5583071755
911	0.5582729989
912	0.5582438201
913	0.5582205065
914	0.5581784116
915	0.5581325121
916	0.5581219725
917	0.5581113911
918	0.558088246
919	0.5580783018
920	0.5580363589
921	0.5579895836
922	0.5579696061
923	0.5579455806
924	0.5579276779
925	0.557913585
926	0.5578977173
927	0.5578243759
928	0.5578207185
929	0.5577601293
930	0.5577332685
931	0.5576732091
932	0.557657659
933	0.5576424228
934	0.5576394318
935	0.5576032506
936	0.5575669201
937	0.5575366778
938	0.5574933535
939	0.5574871747
940	0.5574449526
941	0.5574066804
942	0.5573453824
943	0.5573082987
944	0.5572793351
945	0.5572418958
946	0.5572024777
947	0.5571868312
948	0.5571590214
949	0.5571360511
950	0.5570844721
951	0.5570423006
952	0.5570166438
953	0.5569875354
954	0.5569648273
955	0.55694394
956	0.5568896455
957	0.5568678794
958	0.556826373
959	0.5567954109
960	0.5567417884
961	0.556695494
962	0.5566515
963	0.5566290012
964	0.5565864053
965	0.556556233
966	0.556501862
967	0.5564543648
968	0.5564073168
969	0.5563721408
970	0.5563634808
971	0.5563360205
972	0.5563166356
973	0.5562920842
974	0.5562607382
975	0.5562424409
976	0.556235612
977	0.5562019603
978	0.5561682776
979	0.5561354778
980	0.5560798402
981	0.5560441436
982	0.5560251889
983	0.5560007114
984	0.5559661822
985	0.5559268688
986	0.5559077541
987	0.5558875056
988	0.555853486
989	0.5558414281
990	0.5558059231
991	0.555758384
992	0.5557242629
993	0.5557172104
994	0.5556708929
995	0.5556298258
996	0.5556105874
997	0.5555761709
998	0.5555532609
999	0.5555111968
