iter	Logloss
0	0.6862843491
1	0.6797504489
2	0.6735111862
3	0.6678298389
4	0.6626826002
5	0.6576476081
6	0.6531789008
7	0.648953913
8	0.6450133563
9	0.6412068753
10	0.6380081815
11	0.6350391222
12	0.6324440564
13	0.6297745083
14	0.6272579818
15	0.6250439647
16	0.6225793513
17	0.6206497141
18	0.6186367277
19	0.6170014857
20	0.6153721251
21	0.614209038
22	0.6128953787
23	0.6117185892
24	0.6102350803
25	0.6090163802
26	0.6079218045
27	0.6068555647
28	0.6057070729
29	0.6048768213
30	0.6039123918
31	0.6030223553
32	0.6022777494
33	0.6016911153
34	0.6011348584
35	0.6005063775
36	0.5999304475
37	0.5994298929
38	0.5989705854
39	0.5983042637
40	0.5978081617
41	0.5973930104
42	0.5969240705
43	0.5964952041
44	0.5961517666
45	0.5957049239
46	0.5953490216
47	0.5950762771
48	0.5947593638
49	0.5944483192
50	0.5941189667
51	0.5939131772
52	0.5936577328
53	0.5935595586
54	0.5933271555
55	0.5931415494
56	0.5929357726
57	0.5927615979
58	0.5925322823
59	0.5923467017
60	0.592208033
61	0.5920651158
62	0.5919336938
63	0.5918082043
64	0.5917114845
65	0.5915875387
66	0.5914894665
67	0.5913926574
68	0.591264208
69	0.5910837818
70	0.5909401374
71	0.5908293453
72	0.5906632337
73	0.5905438682
74	0.5904499169
75	0.5903502755
76	0.5902184451
77	0.5901276069
78	0.5900419229
79	0.5899383264
80	0.5898290526
81	0.5897294367
82	0.5896233013
83	0.5895818372
84	0.5894446229
85	0.5893198224
86	0.5892400072
87	0.5891655504
88	0.5890529339
89	0.5890048993
90	0.5889578472
91	0.5889036504
92	0.58882321
93	0.5887040486
94	0.5886874247
95	0.5886416228
96	0.5885629941
97	0.5884613496
98	0.5884117203
99	0.5883748491
100	0.5883066184
101	0.5882386555
102	0.5881808227
103	0.5881428543
104	0.5880930974
105	0.5880692396
106	0.5880105137
107	0.5879916953
108	0.5879163965
109	0.5878335449
110	0.5877904477
111	0.5877304332
112	0.5876862261
113	0.5876278957
114	0.5876035914
115	0.5875405787
116	0.5875066929
117	0.5874271584
118	0.5873979549
119	0.587350571
120	0.5873196324
121	0.5872779897
122	0.5872459412
123	0.5871880573
124	0.5871469504
125	0.5870818071
126	0.587028261
127	0.5869839518
128	0.5869033329
129	0.5868699702
130	0.5868041252
131	0.5867606326
132	0.5867234169
133	0.5866796309
134	0.5866384857
135	0.5866013211
136	0.586550939
137	0.5864921748
138	0.5864620783
139	0.5864256409
140	0.5863874046
141	0.5863427893
142	0.5863021162
143	0.5862798276
144	0.5862345871
145	0.5861936206
146	0.586145586
147	0.5861284007
148	0.5860803406
149	0.5860507161
150	0.5860003851
151	0.5859537794
152	0.5859155432
153	0.5858667431
154	0.5858372845
155	0.5857984613
156	0.5857572906
157	0.5857139256
158	0.5856598181
159	0.5856297471
160	0.5855666578
161	0.5855376712
162	0.5854761768
163	0.5854306939
164	0.5853779005
165	0.5853361812
166	0.5853009304
167	0.5852752226
168	0.5852452409
169	0.5851957009
170	0.5851723151
171	0.5851530247
172	0.5851210782
173	0.5850933292
174	0.5850605534
175	0.5850371804
176	0.5849775742
177	0.584916437
178	0.5848852687
179	0.5848479765
180	0.5848086813
181	0.5847480289
182	0.5847178813
183	0.5846867131
184	0.5846519087
185	0.5846211105
186	0.5845822491
187	0.5845548445
188	0.5845118749
189	0.5844825566
190	0.584450036
191	0.5844259741
192	0.584386513
193	0.5843567737
194	0.5843288715
195	0.5843131024
196	0.5842869736
197	0.5842519141
198	0.5842295873
199	0.5842026931
200	0.5841797028
201	0.5841450643
202	0.5841125692
203	0.5840736568
204	0.5840568032
205	0.5840113713
206	0.5839756739
207	0.5839223447
208	0.5838942384
209	0.5838656601
210	0.5838085672
211	0.5837747197
212	0.5837562076
213	0.583725167
214	0.5836883086
215	0.5836656883
216	0.5836168882
217	0.5835735614
218	0.5835447535
219	0.583511225
220	0.5834639686
221	0.5834410805
222	0.5833921273
223	0.583337433
224	0.58332197
225	0.5833022969
226	0.5832711542
227	0.5832450637
228	0.5831972715
229	0.5831465833
230	0.583078008
231	0.5830414813
232	0.5830228161
233	0.5829947226
234	0.5829491121
235	0.5829320416
236	0.5828907306
237	0.5828493941
238	0.5827911275
239	0.5827695151
240	0.5827172704
241	0.5827092455
242	0.5826903633
243	0.5826552528
244	0.5826209588
245	0.5825856569
246	0.5825566321
247	0.5825386685
248	0.5825056631
249	0.5824771868
250	0.5824424335
251	0.5823960065
252	0.5823612915
253	0.5823310801
254	0.5823127083
255	0.5822632193
256	0.5822265268
257	0.5821876016
258	0.5821452316
259	0.5821191411
260	0.5820781236
261	0.5820380374
262	0.5820141923
263	0.5819986146
264	0.5819567805
265	0.5818873377
266	0.5818363942
267	0.581817257
268	0.581764336
269	0.5817270183
270	0.5816792644
271	0.5816469607
272	0.5816275938
273	0.5815883496
274	0.581560154
275	0.581532877
276	0.5814902902
277	0.5814551924
278	0.581421396
279	0.5813859283
280	0.5813616622
281	0.5813269854
282	0.581277254
283	0.5812489436
284	0.58122381
285	0.5812033841
286	0.5811757882
287	0.5811487408
288	0.5811044699
289	0.5810474536
290	0.5810246165
291	0.5809979774
292	0.5809319793
293	0.5809120893
294	0.580878918
295	0.580845045
296	0.5807971891
297	0.5807459139
298	0.5807181904
299	0.5806758587
300	0.5806473697
301	0.5805907871
302	0.5805692131
303	0.5805349318
304	0.5804964531
305	0.5804235401
306	0.5803764879
307	0.5802957414
308	0.5802207232
309	0.580186914
310	0.5801138224
311	0.5800704191
312	0.5799898001
313	0.5799420079
314	0.5799216331
315	0.579857115
316	0.5798080597
317	0.5797666212
318	0.5796932106
319	0.5796559949
320	0.5796039798
321	0.5795526281
322	0.5795239095
323	0.5794677479
324	0.5794500651
325	0.5794209764
326	0.5793994278
327	0.5793351649
328	0.5792997992
329	0.5792572761
330	0.5792203029
331	0.5791913929
332	0.5791657744
333	0.5791260327
334	0.5790899653
335	0.5790684805
336	0.5790273992
337	0.5789504546
338	0.5788914735
339	0.5788378125
340	0.5787953023
341	0.5787684718
342	0.5787022313
343	0.5786269963
344	0.5785819471
345	0.5785146477
346	0.5784446308
347	0.5783685155
348	0.5783263624
349	0.5782798971
350	0.5782463303
351	0.5782140904
352	0.5781753183
353	0.5781504526
354	0.5781094733
355	0.5780227814
356	0.5779603174
357	0.577921239
358	0.5778916018
359	0.5778335138
360	0.5777487994
361	0.5777017983
362	0.5776687163
363	0.5776209879
364	0.5775971684
365	0.5775596466
366	0.5775120203
367	0.5774351777
368	0.5773600065
369	0.5773206602
370	0.5772776652
371	0.5772062448
372	0.5771615146
373	0.5771079813
374	0.5770598319
375	0.5769896364
376	0.5769298388
377	0.5768828121
378	0.5768475612
379	0.5767626427
380	0.5767204387
381	0.5767024241
382	0.5766833889
383	0.5766135378
384	0.5765378435
385	0.5765074025
386	0.576491072
387	0.5764094324
388	0.5763598031
389	0.5763181859
390	0.576311424
391	0.5762642825
392	0.5762107492
393	0.5761522402
394	0.5761245804
395	0.5761009012
396	0.576031637
397	0.5759913084
398	0.5759519877
399	0.5758806694
400	0.5758517211
401	0.5757895377
402	0.5757631921
403	0.5757492091
404	0.5756884291
405	0.5756611393
406	0.5756258119
407	0.5755871546
408	0.5755245757
409	0.5754551457
410	0.5754009872
411	0.5753614751
412	0.5753269642
413	0.5752539874
414	0.5751861138
415	0.5751479796
416	0.5751042829
417	0.5750358224
418	0.5749584185
419	0.5749265231
420	0.5748962479
421	0.5748747759
422	0.5748056775
423	0.5747607177
424	0.5747189729
425	0.5746697263
426	0.5746176346
427	0.5745702635
428	0.574523173
429	0.5744298342
430	0.5744103652
431	0.5743714144
432	0.5743095245
433	0.5742524188
434	0.5742159177
435	0.5741454925
436	0.574096718
437	0.5740729112
438	0.5740245322
439	0.5739945377
440	0.5739505219
441	0.5738786168
442	0.5738233228
443	0.5737949486
444	0.5737369627
445	0.5736746262
446	0.5736486505
447	0.5736005522
448	0.5735030413
449	0.5734683518
450	0.5733936144
451	0.5733184177
452	0.5732660453
453	0.5732138898
454	0.5731583024
455	0.5730697479
456	0.5730209351
457	0.5729785013
458	0.5729634084
459	0.5729169814
460	0.5729162669
461	0.5728548363
462	0.572792436
463	0.572753919
464	0.5727008194
465	0.5726574799
466	0.5726129028
467	0.5725870164
468	0.5725444041
469	0.5724938179
470	0.572450019
471	0.5723825027
472	0.5723228327
473	0.5722853874
474	0.5722333978
475	0.5721946002
476	0.5721789842
477	0.5721437971
478	0.5720809375
479	0.5720479193
480	0.5720036357
481	0.5719602578
482	0.5719293575
483	0.5718886206
484	0.5718396165
485	0.5718044677
486	0.5718044294
487	0.5717551573
488	0.5717267448
489	0.5716873092
490	0.5716350262
491	0.5716047
492	0.5715233283
493	0.5714719766
494	0.5714392263
495	0.5713917149
496	0.5713604828
497	0.5713341627
498	0.5712907593
499	0.5712463353
500	0.5712045395
501	0.5711618124
502	0.5711233337
503	0.5710803896
504	0.5710606655
505	0.5710165094
506	0.5709844481
507	0.5709665356
508	0.5709337471
509	0.5709129895
510	0.5708919512
511	0.5708461238
512	0.5707797047
513	0.5707226374
514	0.570655019
515	0.5705876685
516	0.5705463193
517	0.5705316346
518	0.570515942
519	0.5704700891
520	0.5704481195
521	0.5704252951
522	0.5703813942
523	0.5703678067
524	0.5703126531
525	0.5702776319
526	0.5702527279
527	0.570194372
528	0.5701420889
529	0.5701118393
530	0.5700526413
531	0.5699875618
532	0.5699455874
533	0.56991891
534	0.5698735419
535	0.5698439812
536	0.5698141525
537	0.5697671641
538	0.5697269376
539	0.5697073027
540	0.5696694747
541	0.569657112
542	0.5696403223
543	0.5696252421
544	0.5696101874
545	0.5695723594
546	0.5695346973
547	0.5695072289
548	0.5694635959
549	0.5693911932
550	0.5693685474
551	0.5693422528
552	0.5692901866
553	0.5692530731
554	0.5692182305
555	0.569162911
556	0.5691135113
557	0.5690837592
558	0.5690501542
559	0.5690025406
560	0.5689471063
561	0.5689121999
562	0.5688879721
563	0.5688237984
564	0.5687536667
565	0.5687369535
566	0.5686853083
567	0.568635679
568	0.5686168607
569	0.5685794537
570	0.5685549707
571	0.5684990771
572	0.5684563117
573	0.5684019491
574	0.5683491429
575	0.5683112129
576	0.5682714711
577	0.568219137
578	0.5682046437
579	0.5681720593
580	0.5681441827
581	0.5680979215
582	0.5680668426
583	0.5680360443
584	0.5679832382
585	0.5679304448
586	0.5679084497
587	0.5678687718
588	0.5678095993
589	0.5677931157
590	0.5677525447
591	0.5677090393
592	0.5676842119
593	0.5676487696
594	0.5676217478
595	0.5675631239
596	0.5675101902
597	0.5674537097
598	0.5674013246
599	0.5673706412
600	0.5673160872
601	0.5673043879
602	0.5672892057
603	0.5672535593
604	0.5672114573
605	0.5671928686
606	0.5671494398
607	0.5671078736
608	0.5670868354
609	0.5670512528
610	0.5670213986
611	0.5670087553
612	0.566982971
613	0.566934324
614	0.5668643837
615	0.5668157239
616	0.5667783297
617	0.5667310989
618	0.5666763408
619	0.5666348894
620	0.5666122054
621	0.5665668245
622	0.5665122322
623	0.5664753994
624	0.5664364231
625	0.566376179
626	0.5663432756
627	0.5663351869
628	0.5662800333
629	0.5662621208
630	0.5662291154
631	0.5661524514
632	0.5661235669
633	0.5660755451
634	0.5660427948
635	0.5660224455
636	0.5659731607
637	0.5659194359
638	0.5658903473
639	0.5658359336
640	0.5657913565
641	0.565736726
642	0.5657209313
643	0.5656704727
644	0.5656287152
645	0.5655965008
646	0.5655649625
647	0.5655436691
648	0.5655058028
649	0.5654672731
650	0.5654338594
651	0.565379484
652	0.5653262314
653	0.5653034453
654	0.5652686792
655	0.5652575796
656	0.5652122242
657	0.5651644831
658	0.5651272037
659	0.5650967754
660	0.5650402439
661	0.5649727276
662	0.5649361244
663	0.5649059895
664	0.5648806007
665	0.5648562454
666	0.5647953888
667	0.564776494
668	0.5647358719
669	0.5646773118
670	0.56464881
671	0.5646135081
672	0.5645729244
673	0.5645225806
674	0.5644631147
675	0.564427009
676	0.5643853663
677	0.5643504089
678	0.5642957145
679	0.5642803792
680	0.564242717
681	0.5641827791
682	0.5641508198
683	0.5640901546
684	0.5640659268
685	0.5640361237
686	0.5639949148
687	0.5639499932
688	0.5639100984
689	0.5638873633
690	0.5638567181
691	0.5638231258
692	0.563811248
693	0.5637663774
694	0.563713903
695	0.5636507628
696	0.5636139299
697	0.563580159
698	0.563516687
699	0.5634907624
700	0.5634661391
701	0.5633912868
702	0.563354658
703	0.5633046077
704	0.5632585889
705	0.5632260811
706	0.5631756352
707	0.5631217701
708	0.5631058096
709	0.5630885733
710	0.5630708905
711	0.5630035911
712	0.5629560923
713	0.5629237376
714	0.5629120894
715	0.5628992546
716	0.5628749886
717	0.5628652541
718	0.5628369564
719	0.5627804121
720	0.5627420228
721	0.562692572
722	0.5626244051
723	0.5625830048
724	0.5625196859
725	0.5624862467
726	0.562436107
727	0.5623735154
728	0.5623642274
729	0.5623101455
730	0.5622770762
731	0.5622571862
732	0.562224857
733	0.562214038
734	0.5621577744
735	0.5621578127
736	0.5621365448
737	0.5620918912
738	0.5620601233
739	0.5620312898
740	0.5620158396
741	0.5619932577
742	0.5619684685
743	0.5619311508
744	0.5618929911
745	0.5618596157
746	0.5618054061
747	0.5617731535
748	0.5617452258
749	0.5616869592
750	0.5616640455
751	0.5616448189
752	0.5616218414
753	0.5616044009
754	0.5615797266
755	0.5615575529
756	0.5615309648
757	0.5614706952
758	0.5613956388
759	0.5613738095
760	0.5613459201
761	0.5613210799
762	0.5612672149
763	0.5612440077
764	0.5611933577
765	0.5611825898
766	0.5611659787
767	0.5611347594
768	0.5611024939
769	0.5610730098
770	0.5610299892
771	0.5610007347
772	0.5609472651
773	0.5609182147
774	0.5608943569
775	0.560862857
776	0.5608071675
777	0.5607601408
778	0.5606977023
779	0.5606549496
780	0.5606291398
781	0.5606139448
782	0.5605703373
783	0.560553841
784	0.5604933927
785	0.5604329061
786	0.560401151
787	0.560365224
788	0.5603354464
789	0.5603035126
