iter	Passed	Remaining
409	5188	7465
410	5203	7456
411	5218	7447
412	5233	7437
413	5248	7429
414	5261	7417
415	5275	7406
416	5291	7398
417	5305	7387
418	5321	7379
419	5334	7367
420	5349	7357
421	5366	7349
422	5377	7335
423	5391	7324
424	5406	7314
425	5421	7304
426	5433	7291
427	5447	7280
428	5458	7265
429	5470	7252
430	5483	7239
431	5494	7224
432	5505	7209
433	5517	7195
434	5529	7181
435	5542	7169
436	5555	7157
437	5568	7145
438	5583	7135
439	5595	7121
440	5607	7108
441	5619	7094
442	5631	7080
443	5644	7067
444	5654	7052
445	5666	7039
446	5679	7026
447	5691	7013
448	5702	6997
449	5714	6984
450	5726	6970
451	5739	6958
452	5751	6944
453	5763	6931
454	5777	6920
455	5789	6906
456	5800	6891
457	5812	6878
458	5823	6864
459	5834	6849
460	5844	6833
461	5856	6819
462	5867	6804
463	5881	6794
464	5896	6784
465	5908	6770
466	5920	6756
467	5931	6742
468	5942	6728
469	5954	6714
470	5964	6698
471	5975	6684
472	5986	6670
473	5995	6653
474	6007	6639
475	6016	6623
476	6026	6607
477	6039	6595
478	6053	6583
479	6065	6571
480	6082	6563
481	6107	6563
482	6130	6561
483	6144	6550
484	6160	6541
485	6178	6534
486	6186	6516
487	6199	6503
488	6213	6493
489	6226	6480
490	6243	6472
491	6257	6460
492	6272	6450
493	6286	6439
494	6301	6428
495	6313	6415
496	6327	6404
497	6341	6392
498	6354	6380
499	6369	6369
500	6382	6357
501	6393	6342
502	6405	6329
503	6419	6317
504	6432	6305
505	6443	6290
506	6455	6277
507	6467	6263
508	6478	6249
509	6489	6234
510	6501	6221
511	6512	6207
512	6523	6192
513	6535	6179
514	6547	6166
515	6558	6151
516	6569	6137
517	6580	6123
518	6592	6109
519	6603	6095
520	6615	6082
521	6630	6071
522	6642	6058
523	6653	6044
524	6666	6031
525	6677	6017
526	6687	6001
527	6698	5988
528	6709	5973
529	6720	5960
530	6732	5946
531	6744	5933
532	6753	5917
533	6764	5903
534	6773	5887
535	6784	5873
536	6798	5861
537	6810	5848
538	6821	5833
539	6831	5819
540	6842	5805
541	6851	5789
542	6863	5776
543	6874	5762
544	6883	5746
545	6894	5733
546	6904	5717
547	6914	5703
548	6924	5688
549	6934	5673
550	6944	5658
551	6954	5643
552	6964	5629
553	6975	5615
554	6984	5600
555	6995	5586
556	7005	5571
557	7014	5556
558	7026	5543
559	7035	5528
560	7045	5513
561	7057	5500
562	7067	5485
563	7078	5471
564	7088	5457
565	7098	5442
566	7108	5428
567	7118	5413
568	7128	5399
569	7139	5385
570	7150	5372
571	7162	5359
572	7172	5345
573	7182	5330
574	7193	5317
575	7202	5301
576	7212	5287
577	7223	5273
578	7232	5258
579	7242	5244
580	7251	5229
581	7263	5216
582	7273	5202
583	7282	5187
584	7293	5173
585	7304	5160
586	7316	5147
587	7329	5135
588	7339	5121
589	7349	5107
590	7359	5092
591	7369	5078
592	7378	5064
593	7389	5050
594	7398	5035
595	7407	5021
596	7417	5007
597	7427	4993
598	7438	4979
599	7446	4964
600	7457	4951
601	7468	4937
602	7477	4922
603	7487	4909
604	7497	4894
605	7506	4880
606	7516	4866
607	7526	4852
608	7536	4838
609	7545	4823
610	7555	4810
611	7564	4795
612	7574	4781
613	7585	4768
614	7594	4754
615	7605	4741
616	7616	4728
617	7626	4713
618	7636	4700
619	7645	4686
620	7657	4673
621	7669	4660
622	7679	4647
623	7689	4633
624	7699	4619
625	7708	4605
626	7718	4591
627	7728	4577
628	7737	4564
629	7748	4550
630	7757	4536
631	7768	4523
632	7777	4509
633	7788	4495
634	7798	4482
635	7808	4469
636	7822	4457
637	7835	4445
638	7847	4433
639	7858	4420
640	7868	4407
641	7880	4394
642	7889	4380
643	7899	4366
644	7908	4352
645	7920	4340
646	7930	4326
647	7939	4312
648	7950	4300
649	7961	4286
650	7971	4273
651	7982	4260
652	7992	4247
653	8002	4233
654	8013	4220
655	8022	4206
656	8032	4193
657	8042	4180
658	8052	4166
659	8061	4153
660	8071	4139
661	8082	4126
662	8092	4113
663	8101	4099
664	8112	4086
665	8121	4072
666	8131	4059
667	8142	4046
668	8151	4033
669	8161	4019
670	8170	4006
671	8182	3993
672	8194	3981
673	8204	3968
674	8214	3955
675	8225	3942
676	8233	3928
677	8244	3915
678	8253	3901
679	8263	3888
680	8274	3875
681	8283	3862
682	8294	3849
683	8303	3835
684	8313	3823
685	8323	3810
686	8332	3796
687	8345	3784
688	8358	3773
689	8370	3760
690	8379	3747
691	8389	3733
692	8398	3720
693	8408	3707
694	8418	3694
695	8428	3681
696	8439	3668
697	8448	3655
698	8458	3642
699	8466	3628
700	8477	3615
701	8487	3602
702	8495	3589
703	8507	3576
704	8515	3563
705	8525	3550
706	8535	3537
707	8544	3524
708	8554	3511
709	8562	3497
710	8573	3484
711	8583	3471
712	8592	3458
713	8602	3445
714	8611	3432
715	8621	3419
716	8630	3406
717	8640	3393
718	8650	3380
719	8659	3367
720	8670	3355
721	8678	3341
722	8688	3328
723	8700	3316
724	8711	3304
725	8721	3291
726	8731	3278
727	8741	3266
728	8751	3253
729	8760	3240
730	8771	3227
731	8780	3214
732	8790	3201
733	8800	3189
734	8809	3176
735	8815	3162
736	8826	3149
737	8837	3137
738	8848	3125
739	8860	3112
740	8873	3101
741	8885	3089
742	8895	3077
743	8905	3064
744	8916	3051
745	8925	3039
746	8936	3026
747	8947	3014
748	8955	3001
749	8966	2988
750	8976	2976
751	8985	2963
752	8995	2950
753	9005	2938
754	9015	2925
755	9024	2912
756	9034	2900
757	9044	2887
758	9054	2874
759	9064	2862
760	9073	2849
761	9083	2837
762	9092	2824
763	9101	2811
764	9112	2799
765	9121	2786
766	9132	2774
767	9141	2761
768	9150	2748
769	9161	2736
770	9170	2723
